Timestamp,City,Temperature,Humidity,Pressure,Wind_Speed,AQI,PM2.5,PM10,CO,NO2,SO2,O3,NH3,Hour,Day,Month,Weekday,AQI_Change,AQI_Moving_Average_3H,AQI_Lag_1,AQI_Lag_2,AQI_Lag_3
2024-01-20 01:00:00+00:00,Karachi,16.7,87,1015.7,1.04,5,336.94,389.78,2723.69,50.72,18.36,52.93,14.31,1,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 02:00:00+00:00,Karachi,17.4,84,1016.4,0.78,5,373.15,434.47,3337.86,70.6,22.41,44.7,19.25,2,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 03:00:00+00:00,Karachi,17.2,86,1016.6,1.7,5,468.2,548.92,5126.95,127.49,30.99,7.78,35.46,3,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 04:00:00+00:00,Karachi,19.7,77,1017.7,1.61,5,545.53,658.45,6942.75,152.17,40.53,3.71,52.18,4,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 05:00:00+00:00,Karachi,21.7,73,1018.4,2.52,5,548.91,689.36,7263.18,159.03,42.44,12.87,56.24,5,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 06:00:00+00:00,Karachi,22.9,68,1018.2,2.06,5,493.0,642.44,5981.45,150.8,38.15,42.2,47.12,6,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 07:00:00+00:00,Karachi,23.8,64,1017.4,2.6,5,296.19,389.1,2403.26,59.63,26.46,134.47,12.54,7,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 08:00:00+00:00,Karachi,24.2,64,1016.5,3.5,5,264.57,346.96,2002.72,46.61,19.79,157.36,10.26,8,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 09:00:00+00:00,Karachi,24.4,65,1015.9,4.42,5,229.17,295.71,1815.8,43.87,15.97,154.5,9.75,9,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 10:00:00+00:00,Karachi,24.3,62,1015.3,4.2,5,165.41,210.9,1428.6,38.04,11.92,133.04,8.36,10,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 11:00:00+00:00,Karachi,24.2,63,1015.0,4.0,5,117.09,151.49,1094.82,31.53,9.06,113.01,6.97,11,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 12:00:00+00:00,Karachi,24.0,63,1015.3,4.02,5,91.19,120.46,827.79,23.31,7.09,108.72,4.69,12,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 13:00:00+00:00,Karachi,23.3,65,1015.8,3.74,5,76.54,100.69,654.22,15.77,5.72,110.15,2.15,13,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 14:00:00+00:00,Karachi,22.6,70,1016.5,2.75,4,73.08,96.3,734.33,20.56,5.96,100.14,3.45,14,20,1,5,-1.0,4.666666666666667,5.0,5.0,5.0
2024-01-20 15:00:00+00:00,Karachi,22.0,75,1017.1,1.91,4,70.3,92.64,781.06,22.28,6.5,94.41,5.32,15,20,1,5,0.0,4.333333333333333,4.0,5.0,5.0
2024-01-20 16:00:00+00:00,Karachi,21.2,80,1017.5,1.51,5,92.29,120.65,1375.2,47.3,10.25,61.51,14.95,16,20,1,5,1.0,4.333333333333333,4.0,4.0,5.0
2024-01-20 17:00:00+00:00,Karachi,20.3,86,1017.5,1.43,5,122.81,158.09,2029.42,73.34,14.07,25.75,23.81,17,20,1,5,0.0,4.666666666666667,5.0,4.0,4.0
2024-01-20 18:00:00+00:00,Karachi,19.7,90,1017.3,1.24,5,144.67,183.72,2456.67,82.94,16.45,6.88,28.88,18,20,1,5,0.0,5.0,5.0,5.0,4.0
2024-01-20 19:00:00+00:00,Karachi,18.9,93,1016.9,1.56,5,153.6,192.73,2696.99,81.57,16.45,0.93,27.87,19,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 20:00:00+00:00,Karachi,18.4,93,1016.5,2.12,5,160.41,195.27,2857.21,82.25,15.26,0.18,21.79,20,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 21:00:00+00:00,Karachi,17.7,94,1016.5,2.6,5,179.18,211.18,3070.83,85.0,15.26,0.08,19.0,21,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 22:00:00+00:00,Karachi,17.5,94,1016.0,2.51,5,180.49,205.06,2883.91,75.4,14.54,0.16,16.97,22,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-20 23:00:00+00:00,Karachi,17.1,94,1015.8,2.51,5,172.14,192.82,2643.59,64.43,14.42,0.46,16.09,23,20,1,5,0.0,5.0,5.0,5.0,5.0
2024-01-21 00:00:00+00:00,Karachi,16.9,95,1015.8,2.56,5,163.93,184.85,2483.37,58.26,15.02,1.4,15.96,0,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 01:00:00+00:00,Karachi,16.5,96,1016.7,2.76,5,146.39,172.7,2269.74,52.09,15.5,2.75,15.96,1,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 02:00:00+00:00,Karachi,16.3,90,1017.2,3.02,5,141.16,177.65,2376.56,54.84,17.17,1.65,19.51,2,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 03:00:00+00:00,Karachi,16.9,71,1017.8,2.95,5,193.89,254.32,3417.97,71.97,23.13,0.19,33.44,3,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 04:00:00+00:00,Karachi,19.1,54,1018.6,2.53,5,232.35,330.56,3578.19,82.94,24.32,6.35,38.5,4,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 05:00:00+00:00,Karachi,21.9,43,1019.2,3.22,5,257.43,378.75,3471.37,82.94,25.03,19.49,40.02,5,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 06:00:00+00:00,Karachi,24.5,34,1018.9,4.3,5,245.75,369.78,2857.21,70.6,25.51,52.93,33.44,6,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 07:00:00+00:00,Karachi,25.8,31,1017.8,4.15,5,204.98,318.07,1708.98,42.84,43.87,111.58,15.33,7,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 08:00:00+00:00,Karachi,26.4,31,1016.5,3.74,5,230.84,344.71,2082.82,54.84,48.16,128.75,18.49,8,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 09:00:00+00:00,Karachi,26.6,31,1015.4,3.47,5,229.46,334.19,2243.04,65.12,52.93,143.05,20.01,9,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 10:00:00+00:00,Karachi,26.4,32,1014.8,3.44,5,218.09,318.23,2269.74,73.34,49.11,143.05,20.77,10,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 11:00:00+00:00,Karachi,26.0,33,1014.6,3.77,5,209.96,313.35,2189.64,77.46,40.05,128.75,20.01,11,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 12:00:00+00:00,Karachi,25.2,36,1014.6,4.07,5,192.34,295.72,1922.61,75.4,28.61,107.29,16.97,12,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 13:00:00+00:00,Karachi,24.1,43,1016.0,2.94,5,179.59,275.55,1842.5,82.25,20.27,78.68,14.95,13,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 14:00:00+00:00,Karachi,22.9,51,1016.2,3.01,5,173.28,259.76,1735.69,76.77,14.31,63.66,13.55,14,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 15:00:00+00:00,Karachi,22.0,58,1016.4,2.75,5,169.16,246.48,1482.01,56.89,10.61,75.82,12.79,15,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 16:00:00+00:00,Karachi,20.8,70,1016.8,1.43,5,186.92,262.84,1655.58,56.89,11.32,72.96,17.73,16,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 17:00:00+00:00,Karachi,20.2,66,1017.2,2.22,5,230.11,311.84,2349.85,76.77,15.74,49.35,28.63,17,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 18:00:00+00:00,Karachi,19.3,64,1017.1,2.35,5,293.49,381.06,3337.86,104.19,23.13,22.89,44.08,18,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 19:00:00+00:00,Karachi,18.2,71,1016.6,1.61,5,341.16,429.43,4112.24,124.75,29.33,3.89,55.22,19,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 20:00:00+00:00,Karachi,17.6,74,1016.2,1.84,5,353.42,434.81,4379.27,127.49,29.56,0.64,50.66,20,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 21:00:00+00:00,Karachi,17.4,74,1016.0,2.24,5,371.01,448.52,4592.9,124.75,30.52,0.2,46.1,21,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 22:00:00+00:00,Karachi,16.6,74,1015.4,2.48,5,366.97,440.1,4325.87,112.41,29.8,0.6,39.52,22,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-21 23:00:00+00:00,Karachi,16.2,72,1015.1,2.01,5,346.5,413.94,3845.21,94.59,27.66,2.21,33.44,23,21,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-22 00:00:00+00:00,Karachi,16.4,71,1014.9,2.14,5,336.29,399.69,3524.78,82.94,26.7,4.69,30.4,0,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 01:00:00+00:00,Karachi,15.8,66,1015.9,1.87,5,342.86,405.06,3524.78,80.88,27.66,4.69,30.65,1,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 02:00:00+00:00,Karachi,15.7,69,1016.5,2.11,5,388.95,453.91,4272.46,94.59,32.9,0.7,39.52,2,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 03:00:00+00:00,Karachi,16.4,66,1017.1,1.75,5,540.99,623.15,6942.75,128.87,47.21,0.02,66.88,3,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 04:00:00+00:00,Karachi,18.9,55,1017.8,0.99,5,732.49,842.79,11108.4,171.36,63.9,0.93,100.31,4,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 05:00:00+00:00,Karachi,21.6,44,1018.5,0.63,5,859.14,989.66,13885.5,219.35,73.43,5.72,124.63,5,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 06:00:00+00:00,Karachi,23.0,44,1018.3,0.81,5,959.06,1094.45,15167.24,315.31,79.15,24.32,126.66,6,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 07:00:00+00:00,Karachi,23.9,46,1017.2,1.99,5,405.51,464.55,5447.39,168.62,77.25,113.01,40.02,7,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 08:00:00+00:00,Karachi,24.5,47,1016.0,3.28,5,337.36,390.84,3791.81,113.79,51.02,174.52,25.59,8,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 09:00:00+00:00,Karachi,24.5,53,1015.2,4.25,5,283.53,331.63,2830.51,78.83,31.47,200.27,19.76,9,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 10:00:00+00:00,Karachi,24.5,57,1015.1,4.63,5,167.21,199.16,1842.5,50.72,17.64,165.94,14.82,10,22,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-22 11:00:00+00:00,Karachi,24.2,59,1015.0,4.94,4,67.92,85.22,1108.17,33.59,9.78,111.58,10.39,11,22,1,0,-1.0,4.666666666666667,5.0,5.0,5.0
2024-01-22 12:00:00+00:00,Karachi,23.6,63,1015.3,5.07,3,25.42,35.92,687.6,21.42,6.38,86.55,6.08,12,22,1,0,-1.0,4.0,4.0,5.0,5.0
2024-01-22 13:00:00+00:00,Karachi,22.7,69,1015.9,4.75,2,12.41,20.04,494.0,14.39,4.89,80.82,3.17,13,22,1,0,-1.0,3.0,3.0,4.0,5.0
2024-01-22 14:00:00+00:00,Karachi,22.0,74,1016.5,3.61,2,11.92,20.51,547.41,18.51,5.36,72.24,3.96,14,22,1,0,0.0,2.3333333333333335,2.0,3.0,4.0
2024-01-22 15:00:00+00:00,Karachi,21.3,80,1016.9,3.1,2,14.07,27.46,560.76,18.34,5.6,72.24,5.07,15,22,1,0,0.0,2.0,2.0,2.0,3.0
2024-01-22 16:00:00+00:00,Karachi,20.6,86,1017.3,2.43,2,24.22,47.27,734.33,24.68,6.79,65.8,8.74,16,22,1,0,0.0,2.0,2.0,2.0,2.0
2024-01-22 17:00:00+00:00,Karachi,19.8,89,1017.5,2.3,3,35.18,67.23,867.84,28.79,7.57,60.8,11.27,17,22,1,0,1.0,2.3333333333333335,2.0,2.0,2.0
2024-01-22 18:00:00+00:00,Karachi,19.6,89,1017.5,2.83,3,44.2,83.77,947.95,29.47,7.87,61.51,12.03,18,22,1,0,0.0,2.6666666666666665,3.0,2.0,2.0
2024-01-22 19:00:00+00:00,Karachi,19.2,89,1017.3,2.69,3,48.29,92.53,988.01,31.53,7.57,61.51,11.27,19,22,1,0,0.0,3.0,3.0,3.0,2.0
2024-01-22 20:00:00+00:00,Karachi,18.5,91,1016.9,2.34,3,46.21,90.81,947.95,32.56,6.91,62.23,8.74,20,22,1,0,0.0,3.0,3.0,3.0,3.0
2024-01-22 21:00:00+00:00,Karachi,18.7,89,1016.7,1.42,3,49.67,96.37,961.3,30.85,7.51,64.37,9.12,21,22,1,0,0.0,3.0,3.0,3.0,3.0
2024-01-22 22:00:00+00:00,Karachi,17.7,92,1016.4,1.65,4,60.7,110.38,1081.47,30.16,9.18,65.09,11.27,22,22,1,0,1.0,3.3333333333333335,3.0,3.0,3.0
2024-01-22 23:00:00+00:00,Karachi,17.0,95,1016.1,2.48,5,83.9,135.47,1415.25,37.36,12.4,54.36,15.71,23,22,1,0,1.0,4.0,4.0,3.0,3.0
2024-01-23 00:00:00+00:00,Karachi,16.4,95,1015.7,2.44,5,125.32,181.17,2029.42,52.78,18.12,35.05,22.29,0,23,1,1,0.0,4.666666666666667,5.0,4.0,3.0
2024-01-23 01:00:00+00:00,Karachi,15.7,95,1016.5,2.69,5,173.11,234.06,2830.51,72.66,24.08,12.7,28.37,1,23,1,1,0.0,5.0,5.0,5.0,4.0
2024-01-23 02:00:00+00:00,Karachi,15.5,95,1016.9,2.55,5,219.32,284.37,3738.4,86.37,27.66,0.7,32.42,2,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 03:00:00+00:00,Karachi,16.0,92,1017.3,2.55,5,326.13,395.77,5981.45,100.08,35.76,0.1,47.12,3,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 04:00:00+00:00,Karachi,18.4,81,1018.3,3.18,5,437.29,535.25,8865.36,117.9,45.3,2.59,63.33,4,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 05:00:00+00:00,Karachi,21.6,64,1018.7,3.18,5,482.8,619.67,10253.91,141.2,52.45,8.23,82.08,5,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 06:00:00+00:00,Karachi,23.9,50,1018.5,3.2,5,480.48,645.21,9613.04,183.7,55.79,22.71,99.3,6,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 07:00:00+00:00,Karachi,25.2,38,1017.5,2.47,5,284.43,407.56,5340.58,146.69,54.84,72.96,60.8,7,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 08:00:00+00:00,Karachi,26.0,32,1016.3,1.49,5,318.46,439.59,5393.98,160.4,70.57,108.72,64.85,8,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 09:00:00+00:00,Karachi,26.1,32,1015.3,2.1,5,402.57,534.89,6034.85,197.41,86.78,141.62,69.92,9,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 10:00:00+00:00,Karachi,25.4,50,1014.9,4.43,5,455.1,592.23,5661.01,205.64,82.02,181.67,58.26,10,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 11:00:00+00:00,Karachi,24.6,53,1014.8,5.94,5,395.95,511.88,4058.84,152.17,55.79,217.44,33.44,11,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 12:00:00+00:00,Karachi,24.3,43,1015.2,5.3,5,250.6,337.82,2323.15,75.4,32.42,226.02,14.31,12,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 13:00:00+00:00,Karachi,22.9,50,1016.0,3.59,5,137.79,211.96,1415.25,45.24,26.94,175.95,7.6,13,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 14:00:00+00:00,Karachi,22.0,62,1016.2,2.7,5,91.79,162.34,1321.79,55.52,30.52,100.14,10.01,14,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 15:00:00+00:00,Karachi,21.0,69,1016.6,1.68,5,75.45,142.08,1361.85,61.69,35.29,59.37,14.19,15,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 16:00:00+00:00,Karachi,20.1,74,1017.0,1.12,5,109.09,179.84,2216.34,90.48,38.62,20.38,29.39,16,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 17:00:00+00:00,Karachi,19.6,64,1017.2,2.77,5,208.32,295.13,4165.65,111.04,46.25,0.06,57.76,17,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 18:00:00+00:00,Karachi,19.1,52,1017.0,3.16,5,439.62,561.32,8117.68,139.83,66.76,0.0,106.39,18,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 19:00:00+00:00,Karachi,17.8,56,1016.7,2.78,5,737.33,907.86,13031.01,197.41,86.78,0.0,151.99,19,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 20:00:00+00:00,Karachi,16.6,63,1016.6,2.78,5,827.94,1013.23,14312.74,222.09,87.74,0.0,151.99,20,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 21:00:00+00:00,Karachi,15.6,67,1016.6,2.59,5,671.67,829.8,11108.4,189.19,73.43,0.0,125.65,21,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 22:00:00+00:00,Karachi,14.8,72,1016.6,2.33,5,444.07,561.59,6729.13,128.87,55.31,0.0,90.18,22,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-23 23:00:00+00:00,Karachi,14.2,75,1016.4,2.13,5,321.91,419.82,4325.87,86.37,39.1,0.01,59.78,23,23,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-24 00:00:00+00:00,Karachi,13.7,78,1016.3,2.15,5,280.79,375.42,3364.56,69.23,30.99,0.2,42.56,0,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 01:00:00+00:00,Karachi,12.5,83,1016.9,2.51,5,267.81,364.77,3017.43,65.12,26.7,0.84,32.93,1,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 02:00:00+00:00,Karachi,12.1,84,1017.9,2.52,5,291.07,395.94,3471.37,71.29,27.42,0.27,33.44,2,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 03:00:00+00:00,Karachi,12.9,78,1018.4,2.39,5,411.85,541.39,5767.82,91.85,36.72,0.08,51.68,3,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 04:00:00+00:00,Karachi,15.9,64,1019.1,2.16,5,533.41,703.46,8651.73,115.16,46.73,2.26,69.92,4,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 05:00:00+00:00,Karachi,19.2,52,1019.3,2.51,5,540.78,750.88,9292.6,131.61,49.59,8.14,82.08,5,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 06:00:00+00:00,Karachi,21.9,43,1019.0,2.95,5,472.01,692.38,7476.81,143.95,46.73,22.89,79.04,6,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 07:00:00+00:00,Karachi,23.5,39,1017.9,2.97,5,228.3,355.54,2323.15,70.6,81.06,83.68,22.29,7,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 08:00:00+00:00,Karachi,24.4,36,1016.7,3.1,5,200.14,312.49,1615.52,51.41,84.88,111.58,14.31,8,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 09:00:00+00:00,Karachi,24.7,36,1015.5,3.61,5,186.77,292.14,1361.85,42.16,75.34,131.61,10.64,9,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 10:00:00+00:00,Karachi,24.6,37,1015.0,3.85,5,156.81,246.87,1054.76,32.22,54.84,144.48,6.33,10,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 11:00:00+00:00,Karachi,24.2,36,1014.6,3.57,5,136.8,216.43,961.3,29.47,35.29,145.91,5.76,11,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 12:00:00+00:00,Karachi,23.6,37,1014.7,3.19,5,122.39,194.85,934.6,30.85,26.46,135.9,5.89,12,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 13:00:00+00:00,Karachi,22.0,47,1015.8,2.48,5,114.38,180.61,1028.06,39.76,24.08,114.44,6.71,13,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 14:00:00+00:00,Karachi,21.0,56,1016.2,2.2,5,110.8,173.59,1068.12,42.5,22.89,97.27,7.47,14,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 15:00:00+00:00,Karachi,20.2,64,1016.8,2.36,5,106.69,165.59,1001.36,35.64,20.5,100.14,8.36,15,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 16:00:00+00:00,Karachi,19.2,72,1017.2,2.16,5,129.96,194.6,1441.96,50.72,20.27,80.11,16.97,16,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 17:00:00+00:00,Karachi,18.5,79,1017.3,2.2,5,155.62,226.77,1895.9,65.12,20.5,57.22,25.33,17,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 18:00:00+00:00,Karachi,17.8,84,1017.5,2.09,5,170.14,243.47,2082.82,69.23,19.79,50.07,28.88,18,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 19:00:00+00:00,Karachi,19.7,76,1017.4,0.81,5,165.58,237.02,2082.82,69.23,17.4,48.64,25.33,19,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 20:00:00+00:00,Karachi,16.5,88,1017.0,1.78,5,155.81,221.83,2002.72,68.55,14.66,46.49,18.24,20,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 21:00:00+00:00,Karachi,15.7,80,1016.6,3.11,5,165.59,228.81,2189.64,69.23,14.9,42.2,16.97,21,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 22:00:00+00:00,Karachi,14.6,84,1016.4,2.69,5,189.56,252.23,2456.67,70.6,16.45,39.7,18.49,22,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-24 23:00:00+00:00,Karachi,14.4,84,1016.2,2.42,5,221.27,285.09,2777.1,74.71,19.31,32.19,21.79,23,24,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-25 00:00:00+00:00,Karachi,14.3,84,1016.3,2.5,5,263.86,331.62,3284.45,84.31,23.84,18.06,26.6,0,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 01:00:00+00:00,Karachi,13.3,75,1016.8,2.8,5,304.38,378.29,3791.81,93.22,28.85,5.23,30.65,1,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 02:00:00+00:00,Karachi,13.4,74,1017.4,2.85,5,346.58,429.54,4432.68,98.71,32.9,0.27,33.44,2,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 03:00:00+00:00,Karachi,14.3,68,1017.8,2.98,5,425.45,529.71,6034.85,106.93,41.01,0.1,47.12,3,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 04:00:00+00:00,Karachi,17.5,53,1018.7,2.96,5,461.85,598.7,7476.81,112.41,46.73,2.37,59.28,4,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 05:00:00+00:00,Karachi,20.8,44,1019.1,3.01,5,436.23,605.76,7370.0,122.01,48.64,8.58,66.88,5,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 06:00:00+00:00,Karachi,22.5,52,1018.9,3.2,5,391.48,575.07,6195.07,138.46,49.59,27.89,64.34,6,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 07:00:00+00:00,Karachi,23.3,54,1018.3,3.14,5,138.7,214.67,1415.25,42.5,47.21,117.3,11.27,7,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 08:00:00+00:00,Karachi,23.8,54,1017.6,3.1,5,125.59,194.0,1148.22,30.5,34.33,143.05,8.99,8,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 09:00:00+00:00,Karachi,24.0,55,1016.5,3.64,5,130.56,199.29,1188.28,30.85,28.61,158.79,9.12,9,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 10:00:00+00:00,Karachi,24.0,56,1015.8,4.02,5,141.98,212.12,1455.31,45.24,24.08,150.2,12.16,10,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 11:00:00+00:00,Karachi,23.6,58,1015.5,4.34,5,143.72,212.67,1735.69,63.06,19.55,117.3,16.09,11,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 12:00:00+00:00,Karachi,22.9,62,1015.6,4.08,5,128.79,191.73,1815.8,73.34,15.97,80.82,16.97,12,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 13:00:00+00:00,Karachi,21.7,69,1016.1,3.31,5,119.69,178.11,2109.53,95.96,14.66,32.9,18.49,13,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 14:00:00+00:00,Karachi,21.1,73,1016.6,2.47,5,111.15,166.85,2082.82,100.08,13.59,10.46,17.99,14,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 15:00:00+00:00,Karachi,20.5,78,1017.2,2.1,5,94.47,146.04,1522.06,63.75,11.44,45.06,14.31,15,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 16:00:00+00:00,Karachi,19.6,85,1017.6,1.8,5,101.38,156.66,1615.52,60.32,12.87,49.35,19.0,16,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 17:00:00+00:00,Karachi,19.3,87,1017.7,1.3,5,125.59,188.7,2162.93,78.14,15.74,11.44,27.36,17,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 18:00:00+00:00,Karachi,19.0,88,1017.6,1.4,5,140.52,206.83,2429.96,73.34,17.4,0.76,31.16,18,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 19:00:00+00:00,Karachi,19.1,88,1017.3,1.39,5,136.55,200.73,2429.96,69.23,16.69,0.22,28.37,19,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 20:00:00+00:00,Karachi,18.6,90,1017.0,1.49,5,128.2,187.24,2403.26,76.09,15.26,0.27,22.29,20,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 21:00:00+00:00,Karachi,19.4,88,1016.9,0.22,5,157.69,217.81,3017.43,89.11,17.17,0.05,21.79,21,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 22:00:00+00:00,Karachi,16.5,95,1016.9,3.33,5,247.07,314.33,4486.08,109.67,22.65,0.0,25.59,22,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-25 23:00:00+00:00,Karachi,15.5,91,1017.0,3.77,5,438.04,521.49,7156.37,154.91,31.95,0.0,33.44,23,25,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-26 00:00:00+00:00,Karachi,15.3,82,1017.0,3.22,5,481.5,568.61,7156.37,153.54,29.56,0.0,28.63,0,26,1,4,0.0,5.0,5.0,5.0,5.0
